Sum of Invoice Net Amount,
Supplier Name,Total
EPS Maintenance,"13,886.30"
Fostering Outcomes,"13,809.26"
Refuge,"13,797.96"
Viridian Housing,"13,619.54"
Damerin Ltd,"13,612.50"
Link Fostering Agency,"13,610.41"
DPR Consulting Services Limited,"13,600.00"
Care Support Services Ltd,"13,545.05"
Salvation Army,"13,537.10"
Ashcroft Care Services,"13,402.29"
Gazprom Marketing & Trading Retail Ltd,"13,359.16"
St Christophers Fellowship,"13,304.36"
London Grid For Learning,"13,185.00"
Cambian Care Services,"13,114.44"
Consensus Healthcare Ltd,"13,111.63"
Orchard End Group,"12,979.23"
Barchester Healthcare Homes Ltd,"12,566.81"
AXA-ICAS Ltd,"12,420.92"
St Josephs School,"12,401.00"
Cromwood Ltd,"12,374.71"
Willows Project,"12,370.29"
St Martin Of Tours Housing Association,"12,237.08"
Criminal Records Bureau,"12,084.00"
Lambeth Law Centre,"12,011.81"
Charlie Chaplin Adventure Playground,"12,000.00"
Credo Care Ltd,"11,984.00"
Kent Homefinding and Fostering Ltd t/a The Homefinding and Fostering Agency,"11,968.20"
Voyage,"11,941.70"
Centre Academy,"11,900.00"
Tunstall Group,"11,719.70"
SP Fleet Limited,"11,697.73"
MLM Consulting Engineers Ltd,"11,617.50"
Vane Hill Care Homes,"11,542.07"
Post Office Ltd,"11,491.25"
Supreme Education PLC,"11,460.03"
ASRA Greater London Housing Association Ltd,"11,376.00"
Independence Homes Ltd,"11,328.31"
High View Care Services Ltd,"11,328.31"
NICE CTI Systems UK Ltd,"11,310.00"
Mr F Hosanee,"11,307.65"
The Salvation Army - The Haven,"11,301.86"
Kelly Executive,"11,227.98"
Amber Care (East Anglia) Ltd,"11,097.36"
Sankofa Care Ltd,"11,092.11"
Linton Fuel Oils Ltd,"11,063.40"
Triangle Adventure Playground Association,"11,000.00"
Mears,"10,913.16"
Anthony Gold Solicitors,"10,808.67"
SGN Connections Ltd,"10,793.00"
Allied Care Ltd,"10,711.11"
Rnb Engineering,"10,620.00"
Ove Arup & Partners Ltd,"10,500.00"
Charles Allotey & Co,"10,471.39"
Joycare Home Services Ltd,"10,444.23"
Gleeds Management Services Ltd,"10,400.00"
Independent Community Care Management,"10,348.00"
Rosenmanor Residential Care Home,"10,154.84"
Blocklin House Ltd,"10,088.43"
Mouchel Traffic Support Ltd,"9,800.00"
Blossom House School,"9,775.00"
Mission Care,"9,772.54"
Silveroak Construction Ltd,"9,762.65"
Acclaim Contracts Ltd,"9,674.26"
Space Makers Agency,"9,600.00"
Focused Fostering,"9,586.24"
CLASSROOM,"9,502.00"
Vista,"9,500.00"
Saffronland Homes,"9,491.98"
The Fostering Foundation Ltd,"9,468.00"
Royal Mail Group Plc,"9,444.79"
West Coast Trains Ltd,"9,392.00"
The General Teaching Council,"9,377.00"
Sweet Tree Home Care Services,"9,357.50"
Snow-Camp,"9,333.10"
Department For Work And Pensions,"9,300.00"
Orange Personal Communications Services Ltd,"9,280.00"
Community Housing Association Ltd,"9,223.28"
Dunheved Lodge,"9,082.77"
Kairos Community Trust,"9,009.28"
Cavendish School,"9,000.00"
Children of All Nations,"8,933.78"
Neilcott Construction Ltd,"8,874.41"
S Stavrou,"8,845.00"
Beacon Care Ltd,"8,818.58"
Soderholm & Associates,"8,722.00"
198 Contemporary Arts & Learning Ltd,"8,712.75"
Independent Lifestyles SS LLP,"8,686.20"
Newham House Supporting People Ltd,"8,679.07"
Avens Ltd,"8,590.08"
Kirkdale Care Centre,"8,583.50"
P E Modile T/A Laglin House,"8,516.94"
Thames Christian College,"8,498.16"
TFL Surface Transport,"8,482.00"
Unicorn House,"8,446.80"
Glancestyle Care Homes Ltd,"8,388.29"
CT Plus,"8,370.04"
Employment Cafe,"8,361.99"
Access Mobility Transport Ltd,"8,325.00"
2 Care Ltd,"8,278.57"
Vangent Limited,"8,244.74"
ABBA/Mechatronics,"8,181.99"
Hazeldene Ltd,"8,143.38"
Gowlain Building Group Contractors Ltd,"8,134.98"
Capital Cars,"8,086.00"
Alzheimers Society,"8,078.00"
Orchids Fostering for Children LLP,"7,994.76"
Watmores Solicitors,"7,897.45"
Access Garage Doors Ltd,"7,800.00"
Mpower Ltd,"7,742.74"
Together Working for Wellbeing,"7,742.48"
The Priory Grange St Neots,"7,718.87"
Gumclear Ltd,"7,700.00"
Glazer Delmar Solicitors,"7,659.52"
London Letterbox Marketing,"7,616.00"
Metalworks (London) Ltd,"7,609.52"
Burgess Park Care Centre,"7,600.27"
Lakehouse Contracts Ltd,"7,578.00"
Red Alert Ltd,"7,560.60"
