Kingscare Fostering Agency Ltd,"11,930.97"
Seytos Residential,"11,793.09"
Premier Security Solutions Ltd,"11,780.10"
Outlook Fostering Services Ltd,"11,776.66"
Frenchay Mews,"11,757.04"
Dobbs Construction,"11,748.20"
Tracescent Ltd,"11,614.63"
Robert Owen Communities,"11,521.84"
Focused Healthcare Ltd,"11,520.55"
Hestia Housing And Support,"11,500.32"
Thornton Lodge Residential Home,"11,492.97"
Architype,"11,411.34"
Glenn Miller Builders Ltd,"11,391.20"
DNI Data and Electrical Installations Ltd,"11,391.00"
Emo Oil Ltd,"11,376.25"
ASRA Greater London Housing Association Ltd,"11,376.00"
RR Donnelley BSL Ltd,"11,256.94"
Benecare Education & Residential Child Care,"11,200.00"
Voyage,"11,159.02"
Queen Elizabeth Foundation For The Disabled,"11,144.77"
Amber Care (East Anglia) Ltd,"11,097.36"
Office Depot UK Ltd,"11,024.63"
Littleton Chambers Fees Account,"10,962.50"
The Salvation Army - The Haven,"10,930.82"
Davies Laing & Dick College,"10,925.00"
XCEL 2000 Fostercare Services Ltd,"10,914.93"
Glopac Ltd,"10,790.00"
Leigham Lodge Limited,"10,783.76"
Sanctuary Carr-Gomm,"10,674.12"
Big D Furniture Ltd,"10,646.00"
Ashbrook House Ltd,"10,502.12"
St Marys Lodge,"10,484.32"
Miss Melanie Nazareth,"10,450.00"
Independent Community Care Management,"10,348.00"
Youth Justice Board For England And Wales,"10,336.68"
Fostering Outcomes,"10,336.64"
St Mary's Care Ltd,"10,333.98"
Ubs Asset Management Ltd,"10,293.68"
St Davids Care In The Community,"10,290.06"
Tunstall Group,"10,250.00"
St Nicholas Lodge,"10,230.00"
Southwark Newspaper Ltd,"10,205.00"
First Data Commercial Services Ltd,"10,000.00"
Pellings LLP,"9,770.33"
Belshaw Curtin Sols,"9,747.92"
Property Tectonics Ltd,"9,688.45"
L & C Gregson Limited,"9,668.59"
Montrose Building Services Ltd,"9,558.68"
The Chestnuts Limited,"9,511.56"
Salvation Army,"9,504.00"
Mondale Estates Ltd,"9,452.82"
Beckenham Management Services Ltd,"9,450.00"
TBS Adaptations Ltd,"9,416.74"
Md Homes,"9,410.71"
Child Focus Fostering Agency,"9,324.80"
Time For Children Ltd,"9,300.00"
Saffronland Homes,"9,226.66"
One Housing Group,"9,223.28"
Vane Hill Care Homes,"9,181.40"
Blake House,"9,179.36"
Wernick Hire Ltd,"9,128.57"
Jc Applications,"8,997.00"
Ashgate House,"8,825.76"
Alexander Family Nursing Home,"8,773.63"
Brain Injury Rehabilitation Trust,"8,728.31"
Keyring Living Support Network,"8,619.28"
Kirkdale Care Centre,"8,598.12"
Alice Lodge,"8,542.88"
P E Modile T/A Laglin House,"8,516.94"
Axceler,"8,500.00"
Grafham Grange Special Educational Trust,"8,499.15"
East View Housing,"8,443.01"
Handymans Corner (Brixton) Ltd,"8,373.30"
First Care Lodge Ltd,"8,278.56"
GT Stewart Solicitors,"8,246.11"
Galaxy Lettings Ltd,"8,228.00"
Dunheved Lodge,"8,202.29"
Ashcroft Care Services,"8,065.54"
A Z Law Solicitors,"8,000.00"
W F Howes Limited,"8,000.00"
Lakeside Nursing & Residential Home,"7,998.44"
Saltash Enterprises Ltd,"7,942.22"
Wimborne House Ltd,"7,927.15"
Ashridge Business School,"7,920.00"
Cyclehoop Ltd,"7,900.00"
Miss Geraldine Mor O'Ferrall,"7,850.00"
Together Working for Wellbeing,"7,742.48"
The Priory Grange St Neots,"7,718.87"
Anglo Spanish Nursery,"7,699.00"
Nas Services Ltd,"7,662.28"
ARVAL PHH,"7,608.04"
Jamma Umoja (Residential Services) Ltd,"7,602.00"
Radcliffe House,"7,591.96"
Community Housing & Therapy,"7,575.00"
Kingsmead Nursing Home,"7,559.97"
Shepheard Epstein Hunter Plc,"7,420.00"
Hymans Robertson Consultants & Actuaries,"7,400.00"
Cascade Care,"7,299.92"
BUPA Care Services,"7,261.50"
Steve Allison Associates Ltd,"7,197.00"
Watmores Solicitors,"7,194.00"
N Notaro Home Ltd.,"7,180.70"
Atlas Healthcare Ltd,"7,084.00"
Wrixon Care Services,"7,054.25"
Silverdell (UK) Ltd,"7,050.00"
Criminal Records Bureau,"7,048.00"
G M B,"7,035.32"
Odyssey Lyle,"7,005.51"
Whole Nine Yards Productions Ltd.,"7,000.00"
Synergy Fostering,"6,908.66"
Action For Children Services Ltd.,"6,877.57"
Ecorys UK Ltd,"6,850.00"
Castlebar Health Care Ltd,"6,773.94"
Harrison Allen,"6,760.00"
Priory Rehabilitation Services Ltd Grange Potters Bar,"6,690.24"
Hertel (UK) Ltd,"6,674.15"
Broome Park Nursing Home,"6,642.86"
Mission Care,"6,584.85"
Mears,"6,578.09"
Cromwood Ltd,"6,562.80"
Modern Mindset Ltd,"6,540.00"
The Columbaria Company,"6,495.00"
Wallington Removals,"6,465.00"
A4e Ltd,"6,462.95"
F & C Consulting Services,"6,396.00"
Barchester Healthcare Homes Ltd,"6,311.36"
AmicusHorizon Ltd,"6,265.04"
Capital Cars,"6,264.00"
Kairos Community Trust,"6,209.28"
Chislehurst Care Ltd,"6,140.34"
TTSP,"6,134.00"
Richardson Partnership Care,"6,123.34"
Frankham Consultancy Group Ltd,"6,118.46"
Albany Lodge Nursing Home,"6,111.91"
Children of All Nations,"6,087.03"
Woodbar Ltd,"6,081.00"
George Potter Care Home Limited,"6,079.68"
The University Of Greenwich,"6,070.00"
Ashdene House Ltd,"6,067.94"
Royal Mail Group Plc,"6,051.39"
Sita UK Ltd,"6,003.52"
Capita Software Services,"5,997.50"
Translinc Ltd,"5,991.20"
Care Support Services Ltd,"5,978.57"
Harris Consulting Limited,"5,947.95"
CBS Outdoor Ltd,"5,923.00"
Allied Care Ltd,"5,907.36"
Burgess Park Care Centre,"5,879.59"
Watts Group PLC,"5,868.78"
Marcus King & Co,"5,863.42"
Loomis UK Ltd,"5,854.63"
Baily Garner,"5,838.86"
Norwood Ravenswood Services Ltd,"5,823.79"
Rowena House,"5,759.64"
Cavendish Lodge Nursery,"5,757.00"
Truecare Group Ltd,"5,753.82"
Enigma Systems,"5,750.00"
Tycos UK Ltd,"5,740.00"
Ziadies Solicitors,"5,655.00"
Turning Point Ltd,"5,642.06"
Addington House Ltd,"5,638.08"
Energy Auditing Agency Limited,"5,597.00"
National Society For Epilepsy,"5,560.43"
Record RSS,"5,558.00"
In Touch Support Ltd,"5,550.00"
SGN Connections Ltd,"5,536.44"
Citibank NA,"5,523.10"
Aitch Care Homes Ltd,"5,469.04"
Ashchurch House Ltd,"5,462.20"
Transition Town Brixton,"5,442.61"
Focus on Fostering Ltd,"5,431.36"
Downing (Chertsey Road) Ltd,"5,427.13"
H S Jackson Fine (Fencing) Ltd,"5,413.55"
Supreme Care Services Ltd,"5,410.71"
Beacon Care Ltd,"5,404.84"
Notting Hill Housing Trust,"5,400.15"
L K Recruitment Ltd,"5,387.92"
Elementa Consulting Ltd,"5,343.54"
Vietnamese Mental Health Services,"5,341.48"
Odyssey Care Solutions For Today,"5,305.00"
The Facility Ltd,"5,300.00"
Cyclescheme Ltd,"5,298.41"
Powell Forster Solictors,"5,270.69"
Salisbury Support Services Ltd,"5,261.72"
Draftcreate Ltd,"5,123.82"
Avocet Services Ltd,"5,100.00"
Experian Ltd,"5,071.00"
P E Wilson & Co,"4,973.13"
Family Care Homes Ltd,"4,958.16"
Gazprom Marketing & Trading Retail Ltd,"4,942.36"
The Villa Pre-preparatory School and Nursery,"4,876.20"
Silveroak Construction Ltd,"4,864.00"
Asphaltic Limited,"4,854.00"
Cottisbraine House,"4,834.61"
Living Accomodation Ltd,"4,815.00"
Allied Supported Living Ltd,"4,811.40"
Burnside Associates Limited,"4,800.00"
Faithful & Gould,"4,757.00"
Judith Wilson Consulting,"4,725.00"
British Gas Services Ltd,"4,721.23"
A.N.D Projects LLP,"4,700.04"
Milbury Care Services Ltd,"4,694.95"
J S Estates Ltd,"4,687.75"
Mentivation Services,"4,687.36"
Fieldside Care Home,"4,646.86"
Welters Organisation Worldwide,"4,607.56"
388 STREATHAM HUB LTD,"4,583.00"
Disability Adaptation Consultancy Services Ltd,"4,575.26"
Beckett Corporation Ltd,"4,570.00"
Beecholme Adult Care,"4,561.43"
Windmill Gateway Club,"4,558.50"
Communicourt Ltd,"4,551.00"
Royal Association for Deaf People,"4,540.00"
Parkcare Homes Ltd (No.2) - KENT,"4,526.44"
BAAF,"4,526.00"
Homeleigh,"4,519.49"
Green Acres Social Club,"4,500.00"
Lumesse Ltd,"4,500.00"
St Anne's Community Centre,"4,469.00"
Mr G Bain,"4,450.00"
White Rose Care,"4,426.40"
Holibrook House Ltd,"4,400.00"
Longreach,"4,398.22"
Bovells Lodge,"4,380.00"
Hereson House Ltd,"4,325.16"
JW Solutions,"4,317.50"
The Artemis Team Ltd,"4,301.25"
Avens Ltd,"4,295.04"
Linton Fuel Oils Ltd,"4,287.13"
Bryn Melyn Care Ltd,"4,285.71"
Residential Community Care Ltd,"4,226.20"
Cameron Lodge Residential Care,"4,224.64"
Hilldales Residential Care Homes,"4,207.14"
Barka UK,"4,200.00"
Easy Tiger Creative Ltd,"4,200.00"
SP Fleet Limited,"4,199.15"
ING Lease Limited,"4,181.27"
Appleyards DWB,"4,162.90"
Network Rail Infrastructure Ltd,"4,157.86"
Champions Place,"4,128.48"
Fernihurst Nursing Home,"4,105.97"
Beacon House Nursing Home,"4,103.56"
Julian Date,"4,093.75"
Acorn Village,"4,092.12"
Leap UK,"4,086.00"
Unicorn House,"4,054.80"
2-3 Gray's Inn Square,"4,050.00"
David Ogilvie Engineering Ltd,"4,050.00"
Thf Care Estates Ltd,"4,029.11"
Barlow Lyde & Gilbert,"4,000.00"
Surface Impression Ltd,"4,000.00"
Vassall Senior Citizens Association,"4,000.00"
Rainbow Smiles,"3,989.00"
Oakfield Easton Maudit Ltd,"3,981.95"
RNID T/A Action On Hearing Loss,"3,973.89"
Ability Housing Association,"3,967.33"
Smart Teachers,"3,960.00"
Scotts Project Trust,"3,896.56"
Veronique Kaboha,"3,863.96"
Priory The Vines,"3,846.21"
Lambeth College,"3,840.00"
Kasper Ltd,"3,826.95"
Graham House Residential Care Home,"3,826.47"
Kenward Trust,"3,810.00"
Stor-A-File Ltd,"3,801.53"
Chris Blandford Associates Ltd,"3,794.40"
Monterpoint Technologies,"3,781.26"
Independent Lifestyle Options DCA Ltd,"3,764.29"
Ssg Landscape Construction Ltd,"3,755.21"
IHS (Global) Ltd,"3,755.00"
Miss N Tali Michaels,"3,737.50"
Ghyllside Ltd,"3,728.00"
Workspace Management Ltd,"3,712.42"
AR-create Ltd.,"3,675.00"
South East London Family Mediation Bureau,"3,674.07"
Focused Fostering,"3,668.44"
Mcrae Residential Care Services,"3,659.62"
Miss Barbara Frempong,"3,652.00"
Eastcroft Nursing Home,"3,618.51"
Leonard Cheshire Disability,"3,599.41"
Lambeth Accord,"3,590.00"
Pinsent Masons Solicitors,"3,578.60"
Sterling Surveys Ltd,"3,570.00"
Associated Care Services Ltd,"3,557.14"
Project Centre,"3,548.00"
Thames Christian College,"3,528.00"
Pubsector Marketing Ltd,"3,525.00"
Anna House,"3,500.00"
