 F S Properties ," 82,889.92 "
 FACE Recording & Measurement Systems Ltd ," 10,346.78 "
 Fairlie House ," 22,098.99 "
 Families For Children (South) Ltd ," 91,454.44 "
 Family Action ," 58,251.38 "
 Family Care Homes Ltd ," 2,286.28 "
 Family Mosaic ," 65,194.58 "
 Family Ties Contact Centre ," 27,017.50 "
 Farmstead Nursing Home ," 1,415.92 "
 Fashion Awareness Direct , 720.00 
 Ferndale Road Day Nursery ," 6,361.83 "
 Festival Care (Support) Ltd ," 40,702.85 "
 Fieldside Care Home ," 4,750.45 "
 First Care Lodge Ltd ," 3,800.00 "
 Fisher Meredith Solicitors ," 5,000.00 "
 Fluent Consulting Ltd ," 8,250.00 "
 Focus Education (Lambeth) Ltd ," 202,943.15 "
 Focus on Fostering Ltd ," 4,752.44 "
 Focus Security Service Ltd ," 11,190.00 "
 Focused Fostering ," 10,276.00 "
 Foley House ," 1,717.04 "
 Force Group of Companies Ltd ," 3,730.00 "
 Foster Care Associates Ltd ," 74,048.33 "
 FosterCare UK Ltd ," 6,506.67 "
 Fostering Outcomes ," 15,609.44 "
 Fountains Environmental Ltd ," 299,682.48 "
 Four Seasons Health Care Ltd ," 99,261.55 "
 Foxley Lodge ," 1,281.72 "
 Frank Dyke & Co Ltd ," 6,888.61 "
 Frankham Consultancy Group Ltd ," 90,185.54 "
 Frenchay Mews ," 6,899.19 "
 Frontier Support Services Ltd ," 53,015.94 "
 Frontline Associate Supported Tenancies ," 1,049.10 "
 Frost Associates ," 3,255.00 "
 Fryers Walk Vct Ltd ," 4,362.16 "
 FSL Security Ltd ," 4,150.00 "
 FTC Kaplan Ltd ," 1,178.66 "
 Funeralcare ," 1,174.00 "
 Furnace Managed Services Ltd ," 24,186.00 "
 Future Health & Social Care Association C.I.C ," 6,725.76 "
 G & D Higgins Mechanical Services Ltd ," 50,050.00 "
 G M B  ," 8,150.22 "
 Galaxy Lettings Ltd ," 8,974.00 "
 Gallagher Bassett International Ltd ," 608,026.01 "
 Gardiner & Theobald LLP ," 57,006.70 "
 Garth House Nursing Home ," 1,332.48 "
 Gas Jet Ltd , 990.00 
 Gazprom Marketing & Trading Retail Ltd ," 56,316.21 "
 George Browns , 693.00 
 George Potter Care Home Limited ," 5,598.32 "
 Gerda Security Products Ltd , 703.00 
 Gibilaro Design ," 1,050.00 "
 Gibsons Lodge ," 14,614.48 "
 Gillian Crew , 700.00 
 Glancestyle Care Homes Ltd ," 7,576.52 "
 Gleen ," 22,800.00 "
 Glen Care Group ," 42,968.59 "
 Glenroyd House Ltd ," 12,881.47 "
 GLS Educational Supplies Ltd ," 3,837.79 "
 God's Ports Housing Society Ltd ," 1,488.64 "
 Gold Knight Trading Ltd ," 55,682.20 "
 Goldsmiths College ," 1,393.34 "
 Gould Building Services ," 15,000.00 "
 GovNet Communications , 610.00 
 Gowlain Building Group Contractors Ltd ," 11,745.50 "
 Graffiti Kings Ltd , 850.00 
 Graham House Residential Care Home ," 3,473.96 "
 Grant & Cutler Ltd , 812.38 
 Greater London Fostering ," 71,385.91 "
 Greenacres Care Homes Ltd ," 4,953.40 "
 Greenbushes Nursing Home ," 1,767.84 "
 Greendale Projects Limited ," 2,359.50 "
 Greenhill Jenner Partnership Ltd ," 15,000.00 "
 Greensleeves Homes Trust , 951.76 
 Greenwich Council ," 19,291.03 "
 Greenwich Leisure Limited ," 123,620.53 "
 Greyhound Cars ," 1,134.25 "
 Group 4 Technology Limited ," 2,461.32 "
 Grove House Residential Care Home ," 1,858.40 "
 Guiness Trust Estate , 537.80 
 Guys & St Thomas NHS Trust ," 6,529.76 "
 Gva Grimley ," 8,332.00 "
 Gym-Fix Team Services Ltd , 800.00 
 Handymans Corner (Brixton) Ltd ," 1,419.16 "
 Harrison Catering Services Ltd ," 765,490.07 "
 Harvey Nash Plc ," 6,107.57 "
 Hayes Court ," 1,298.60 "
 Healthcare & Transport Services ," 87,615.27 "
 Heath Farm Family Services ," 14,577.90 "
 Hereson House Ltd ," 3,906.60 "
 Heronridge Homes ," 22,500.00 "
 Hestia Housing And Support ," 21,154.64 "
 Hewlett Packard Ltd , 573.80 
 Hexagon Housing Association Ltd ," 3,719.13 "
 Heywood Limited ," 1,439.00 "
 Hi Life Properties Ltd ," 14,357.60 "
 High Quality Lifestyles ," 43,737.30 "
 Hill House Nursing Home Ltd ," 2,133.60 "
 Hillcrest Care Ltd ," 2,497.04 "
 Hilldales Residential Care Homes ," 3,800.00 "
 HLMAD Ltd ," 6,215.00 "
 Holibrook House Ltd ," 14,800.00 "
 Holistic Community Care Ltd ," 6,678.98 "
 Holmdene Housing Ltd ," 61,444.40 "
 Holt Jackson Book Company Limited ," 1,580.44 "
 Home Farm Trust Ltd ," 7,137.24 "
 Homeleigh ," 4,393.14 "
 Home-Start Lambeth ," 16,949.89 "
 Hooklands Nursing Home ," 1,164.72 "
 Hope Worldwide ," 2,513.80 "
 Howard Castle Care Centre ," 1,616.00 "
 HQN Ltd , 900.00 
 HSS Hire Service Group PLC , 690.88 
